stkcd,accper,C_Innovation,sust_score,env_score,social_score,industrycode,sic2,gov_score,X_breadth1,X_breadth2,SOE,Size,Lev,Age,Growth,Cash,ROE,MTB,yrf1,yrf2,yrf3,yrf4,yrf5,yrf6,yrf7,yrf8,yrf9,indus1,indus2,indus3,indus4,indus5,indus6,indus7,indus8,indus9,indus10,indus11,indus12,indus13,indus14,indus15,indus16,indus17,indus18,indus19,indus20
600298,2012,"4,35","55,19",9,"5,73",C14,C1,"13,48667","1,098612","1,098612",1,"7,342132","0,4768683","2,70805","0,0829593","0,0574017","0,102509","2,800942",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600298,2013,"4,77","72,12","13,5",15,C14,C1,"14,24667","1,098612","1,098612",1,"8,750841","0,537558","2,772589","0,1495094","0,0770138","0,062981","3,10445",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600298,2014,"4,56","24,31",0,"9,14",C14,C1,"5,056667","1,098612","1,098612",1,"8,536015","0,5174509","2,833213","0,1714229","0,1113131","0,059309","3,079607",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600298,2015,"4,06","24,61",0,"5,69",C14,C1,"6,306667","1,386294","1,386294",1,"8,596374","0,4727392","2,890372","0,1530455","0,09207","0,101198","3,965606",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600298,2016,"3,63","64,08",11,"3,79",C14,C1,"16,43","1,386294","1,386294",1,"8,862059","0,4839318","2,944439","0,1536","0,1151246","0,170754","5,136142",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600298,2017,"4,67","26,41",0,"3,16",C14,C1,"7,75","1,386294","1,386294",1,"8,952993","0,4900539","2,995732","0,1882913","0,1397536","0,235182","7,547995",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600298,2018,"4,18","26,07",0,"3,49",C14,C1,"7,526667","1,386294","1,386294",1,"9,078864","0,4929705","3,044523","0,1575338","0,127376","0,208104","5,538607",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600299,2016,"2,3","34,47",0,"4,89",C27,C2,"9,86","3,295837","2,772589",1,"7,53048","0,2034115","2,890372","-0,2955889","0,1531263","0,154058","2,684542",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600299,2017,"2,9","29,9",0,5,C27,C2,"8,3","3,332205","2,772589",1,"7,578657","0,1909134","2,944439","-0,0271737","0,1178244","0,101139","1,807145",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600299,2018,"3,53","28,28",0,5,C27,C2,"7,76","3,637586","2,772589",1,"7,719574","0,1890142","2,995732","0,0981127","0,0672014","0,070159","2,002671",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2010,,"16,22",0,"4,23",C35,C3,"3,996667","0,6931472","0,6931472",0,"7,602901","0,1652801","2,484907","1,012945","0,0051203","0,020733","2,154041",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2011,,"17,75",0,5,C35,C3,"4,25","0,6931472","0,6931472",0,"7,728856","0,1691508","2,564949","-0,0523236","-0,0805541","0,010495","1,754879",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2012,"4,22","6,12",0,"0,51",C35,C3,"1,87","0,6931472","0,6931472",0,"7,878155","0,164273","2,639057","-0,2509837","0,0091228","-0,041596","1,399521",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2013,"4,26","8,56",0,"-0,1",C35,C3,"2,886667","0,6931472","0,6931472",0,"7,913521","0,2699601","2,70805","0,1602838","0,030716","0,011552","1,536335",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2014,"3,42","3,72",0,"-0,07",C35,C3,"1,263333","0,6931472","0,6931472",0,"7,811974","0,2625785","2,772589","-0,0279352","0,0111362","-0,078392","2,27009",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2015,"4,15","8,16",0,"-1,26",C35,C3,"3,14","0,6931472","0,6931472",0,"7,643003","0,2403157","2,833213","-0,1953575","-0,0251738","0,041529","3,271837",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2016,"5,16","9,89",0,"-0,19",C35,C3,"3,36","0,6931472","0,6931472",0,"7,582229","0,2175479","2,890372","-0,1105968","-0,0315313","0,048227","3,187596",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2017,"5,28","13,33",0,5,C35,C3,"2,776667","0,6931472","0,6931472",0,"7,538495","0,2250469","2,944439","0,2324304","-0,0168023","-0,000785","1,898595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600302,2018,"5,78","12,27",0,"1,64",C35,C3,"3,543333","0,6931472","0,6931472",0,"7,493317","0,2250502","2,995732","0,0612181","-0,0498152","0,023267","1,441399",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2010,,"58,38",23,"4,64",C36,C3,"10,24667","0,6931472","0,6931472",0,"6,961296","0,6780644","2,772589","0,5094396","0,0444948","0,137595","4,089422",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2011,,"60,6",23,"4,63",C36,C3,"10,99","0,6931472","0,6931472",0,"8,773694","0,6743825","2,833213","0,0228242","0,020582","0,075323","3,681793",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2012,,"62,44",17,"6,5",C36,C3,"12,98","0,6931472","0,6931472",0,"8,70864","0,6672405","2,890372","-0,106254","0,0335835","0,059792","2,94114",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2013,,"43,61",17,"0,78",C36,C3,"8,61","0,6931472","0,6931472",0,"8,74767","0,6958627","2,944439","-0,1339336","-0,0325677","-0,122921","3,346825",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2014,"1,06","12,14",0,5,C36,C3,"2,38","0,6931472","0,6931472",0,"8,590816","0,6980069","2,995732","-0,1612445","0,0239004","0,009823","3,771877",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2015,"1,23","55,91",17,5,C36,C3,"11,30333","0,6931472","0,6931472",0,"8,540323","0,7495562","3,044523","0,0925345","-0,0731883","0,042819","6,757574",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2016,"1,27","8,33",0,"-1,71",C36,C3,"3,346667","1,098612","1,098612",0,"8,496582","0,6814314","3,091043","-0,1568541","-0,0640737","0,024938","4,193084",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2017,"1,03","21,2",0,"2,24",C36,C3,"6,32","1,098612","1,098612",0,"8,3395","0,5788136","3,135494","0,0193992","0,0614204","0,101631","3,27847",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,2018,"2,35","-0,23",0,-5,C36,C3,"1,59","0,6931472","0,6931472",0,"8,311399","0,5255139","3,178054","-0,2347299","-0,0032832","-0,041812","1,977488",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2010,,"56,8",17,"6,99",C22,C2,"10,93667","1,098612","1,098612",0,"9,117348","0,5828627","2,890372","0,2214155","0,0205742","0,01421","2,365628",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2011,,"53,43",20,7,C22,C2,"8,81","1,098612","1,098612",0,"9,139488","0,6329717","2,944439","0,3499323","0,0619175","0,010505","2,364997",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2012,"1,73","67,66",23,5,C22,C2,"13,22","1,098612","1,098612",0,"9,15144","0,6197833","2,995732","-0,0042913","0,0840765","0,008065","2,256911",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2013,"2,45","57,48",17,"6,5",C22,C2,"11,32667","1,098612","1,098612",0,"9,147187","0,6055393","3,044523","0,0183587","0,1030518","0,00835","2,043805",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2014,"0,92","14,91",0,5,C22,C2,"3,303333","1,098612","1,098612",0,"9,067393","0,6179776","3,091043","-0,049396","0,0710787","0,007952","2,439647",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2015,"1,84","15,12",0,5,C22,C2,"3,373333","1,098612","1,098612",0,"8,976262","0,5914018","3,135494","0,0167354","0,1144421","0,007193","2,475801",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2016,"0,66","17,63",0,5,C22,C2,"4,21","1,098612","1,098612",0,"8,925588","0,5488084","3,178054","0,1479407","0,1202332","0,027126","2,161562",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2017,"1,98","23,64",0,4,C22,C2,"6,546667","1,098612","1,098612",0,"8,857515","0,4842433","3,218876","0,2635555","0,1645881","0,097048","1,93503",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600308,2018,"2,34","25,75",0,"4,58",C22,C2,"7,056667","1,098612","1,098612",0,"8,828787","0,4390202","3,258096","0,0808578","0,0993055","0,09445","1,425933",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2010,,"56,04",14,"2,06",C26,C2,"13,32667","1,791759","1,609438",1,"7,83637","0,4471713","2,564949","0,4523169","0,031937","0,265132","5,269872",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2011,,"63,31",14,"2,7",C26,C2,"15,53667","1,791759","1,609438",1,"8,31801","0,5283442","2,639057","0,4488474","0,115533","0,311682","4,515442",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2012,"3,6","68,98",23,"2,71",C26,C2,"14,42333","1,791759","1,791759",1,"8,582232","0,5633464","2,70805","0,1668693","0,1688523","0,334463","4,719455",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2013,"3,8","72,88",17,"4,15",C26,C2,"17,00667","1,791759","1,791759",1,"8,76873","0,6217224","2,772589","0,2694651","0,1242391","0,345112","5,442942",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2014,"3,17","30,49",0,"4,06",C26,C2,"8,81","2,397895","2,079442",1,"8,888757","0,680572","2,833213","0,0914318","0,0966654","0,25672","5,67544",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2015,"3,63","27,22",0,"4,21",C26,C2,"7,67","2,564949","2,197225",1,"8,934851","0,6899192","2,890372","-0,1175273","0,0962755","0,162195","4,828828",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2016,"2,41","67,04",15,"3,49",C26,C2,"16,18333","2,484907","2,079442",1,"8,973098","0,638847","2,944439","0,5441858","0,144762","0,274334","4,308193",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2017,"2,33","24,11",0,"3,85",C26,C2,"6,753334","2,484907","2,079442",1,"9,123147","0,532809","2,995732","0,7648976","0,1551344","0,345112","4,513282",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600309,2018,"2,66","32,12",0,"4,1",C26,C2,"9,34","2,564949","2,079442",1,"9,312897","0,4896755","3,044523","0,1411441","0,2153465","0,345112","2,909199",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600312,2016,"3,54","28,09",0,"2,8",C38,C3,"8,43","0,6931472","0,6931472",1,"9,738849","0,472313","2,890372","0,5212363","0,0856276","0,145568","3,161189",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600312,2017,"4,25","21,56",0,"3,29",C38,C3,"6,09","0,6931472","0,6931472",1,"8,605936","0,522785","2,944439","0,0101515","-0,0393773","0,06978","2,572502",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600312,2018,"3,26","19,06",0,5,C38,C3,"4,686666","0,6931472","0,6931472",1,"8,554104","0,5899119","2,995732","0,2072095","0,0341957","0,028088","2,628386",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600315,2010,,"25,18",0,"6,41",C26,C2,"6,256667","1,098612","1,098612",1,"6,931472","0,2847906","2,772589","0,1471355","0,1548483","0,172999","10,74602",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600315,2011,,"31,64",0,7,C26,C2,"8,213333","1,098612","1,098612",1,"6,950815","0,3004032","2,833213","0,155998","0,1362885","0,221239","8,522942",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600315,2012,"2,03","30,76",0,"4,62",C26,C2,"8,713333","1,098612","1,098612",1,"7,021976","0,2510061","2,890372","0,2593282","0,2153465","0,278267","8,704711",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600315,2013,"2,99","33,16",0,"5,22",C26,C2,"9,313334","1,098612","1,098612",1,"7,069874","0,2554805","2,944439","-0,0079081","0,2153465","0,271281","8,781179",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600315,2014,"2,62","35,48",0,"7,31",C26,C2,"9,39","1,098612","1,098612",1,"7,328437","0,3123494","2,995732","0,1938357","0,2041279","0,262234","6,518451",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600315,2018,"2,35","27,76",0,"6,82",C26,C2,"6,98","3,496508","2,397895",1,"8,161945","0,4278524","3,178054","0,1001351","0,0880579","0,096586","3,900199",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2010,3,"11,75",0,"2,93",C35,C3,"2,94","0,6931472","0,6931472",1,"8,472614","0,6556482","2,944439","-0,3790413","0,1143354","-0,044871","3,607908",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2011,,"12,87",0,5,C35,C3,"2,623333","0,6931472","0,6931472",1,"8,518192","0,6481317","2,995732","0,1176123","0,0349963","0,001907","3,065925",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2012,"3,63","5,83",0,"1,09",C35,C3,"1,58","1,386294","1,386294",1,"8,624073","0,6918053","3,044523","-0,0456944","0,0655328","-0,073466","3,141007",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2013,3,"8,98",0,"-2,02",C35,C3,"3,666667","1,791759","1,791759",1,"8,741616","0,7006655","3,091043","0,2709593","0,0191065","0,009205","3,297125",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2014,"3,03","12,74",0,"1,58",C35,C3,"3,72","2,833213","2,639057",1,"8,828641","0,7335266","3,135494","0,0805061","-0,0155558","0,009978","4,479843",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2015,"3,08","16,29",0,5,C35,C3,"3,763333","3,295837","2,772589",1,"8,932344","0,7325237","3,178054","-0,071682","-0,0310393","0,012372","4,183177",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2016,"3,5","20,79",0,"2,98",C35,C3,"5,936666","3,401197","2,772589",1,"9,089415","0,728936","3,218876","0,0462219","0,027266","0,019046","3,885355",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2017,"3,32","21,03",0,"4,11",C35,C3,"5,64","3,637586","2,772589",1,"9,080573","0,7507608","3,258096","-0,1022369","0,0197306","0,019777","4,370231",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600320,2018,"3,26","21,91",0,5,C35,C3,"5,636667","3,637586","2,772589",1,"9,082052","0,7505254","3,295837","-0,0021238","0,0078464","0,02287","3,860419",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600331,2010,,"0,5",0,"-4,32",C32,C3,"1,606667","0,6931472","0,6931472",0,"9,259702","0,8028861","2,833213","0,0583355","-0,075583","-0,118129","11,94869",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600331,2014,"0,5","1,99",0,"-2,51",C32,C3,"1,5","0,6931472","0,6931472",0,"9,213535","0,4979077","3,044523","0,070591","-0,0602152","-0,083591","3,365005",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600332,2013,"1,6","76,17","13,5","12,93",C27,C2,"16,58","0,6931472","0,6931472",1,"9,331141","0,4267152","2,833213","1,139758","0,1093254","0,157604","5,830816",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600332,2014,"1,49","30,52",0,"6,23",C27,C2,"8,096666","0,6931472","0,6931472",1,"9,408863","0,4399339","2,890372","0,067678","0,1239469","0,161622","5,184089",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600332,2015,"3,64","24,39",0,"6,41",C27,C2,"5,993333","0,6931472","0,6931472",1,"9,608848","0,4528281","2,944439","0,0172755","0,1223621","0,162025","5,327956",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600332,2016,"1,65","83,15",13,15,C27,C2,"17,00667","0,6931472","0,6931472",1,"10,01472","0,318312","2,995732","0,0476361","0,0943992","0,118361","2,675338",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600332,2018,"1,39","27,51",0,"5,03",C27,C2,"7,493333","1,386294","0,6931472",1,"10,04893","0,5504516","3,091043","1,015528","0,1013339","0,166658","3,736508",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600335,2011,,"28,33",0,10,F51,F,"6,11","0,6931472","0,6931472",1,"7,68708","0,8152856","2,564949","2,078923","0,0491642","0,213365","7,342683",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600335,2014,,"75,03",16,10,F51,F,"16,34333","1,386294","1,386294",1,"8,385945","0,8451066","2,772589","0,2063846","-0,1033333","0,164245","7,558444",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600335,2015,,"27,34",0,10,F51,F,"5,78","1,386294","1,386294",1,"8,335431","0,8026105","2,833213","-0,2897808","0,2153465","0,068856","6,13247",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600335,2016,,"67,36",11,10,F51,F,"15,45333","1,386294","1,386294",1,"8,263848","0,6771433","2,890372","-0,2116293","0,2153465","0,086103","3,847258",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600335,2017,,"27,64",0,10,F51,F,"5,88","1,386294","1,386294",1,"8,298539","0,7070798","2,944439","-0,0068133","-0,129541","0,089197","3,938923",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600335,2018,"0,004","28,35",0,10,F51,F,"6,116667","1,386294","1,386294",1,"8,266679","0,6802369","2,995732","-0,1191753","0,070051","0,07083","2,935414",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600336,2012,"2,59","13,98",0,"2,47",C38,C3,"3,836667","1,098612","0,6931472",1,"8,711773","0,733123","2,70805","-0,0308731","0,0011303","0,240155","4,850705",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600336,2013,"2,57","15,42",0,"4,7",C38,C3,"3,573333","1,098612","0,6931472",1,"8,765458","0,71578","2,772589","0,0773278","0,0725202","0,178378","6,314625",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600336,2014,"2,72","17,35",0,"8,59",C38,C3,"2,92","1,098612","0,6931472",1,"8,671801","0,6505183","2,833213","-0,0443497","-0,0114667","0,071553","5,444288",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600336,2015,"2,81","17,32",0,10,C38,C3,"2,44","1,098612","0,6931472",1,"8,633375","0,6240949","2,890372","-0,124784","0,13091","0,011932","6,932378",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600336,2016,"2,64","17,54",0,10,C38,C3,"2,513333","1,386294","1,098612",1,"8,602086","0,5516037","2,944439","0,0398649","0,039858","0,015357","4,578226",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600336,2017,"2,34","17,14",0,10,C38,C3,"2,38","1,386294","1,098612",1,"8,68879","0,6016719","2,995732","0,2429776","0,0170934","0,016659","3,509029",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600336,2018,"1,99","17,67",0,10,C38,C3,"2,556667","1,386294","1,098612",1,"8,772765","0,6060043","3,044523","0,2108961","0,0426873","0,037814","2,874535",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600337,2010,,"56,07",11,"11,28",F52,F,"11,26333","1,098612","1,098612",0,"8,185072","0,3724228","2,772589","0,2919053","0,0410701","0,062581","3,483722",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600337,2013,"0,836","69,43",11,"14,5",F52,F,"14,64333","1,609438","1,098612",0,"8,698347","0,2826336","2,944439","0,01676","0,0836303","0,065928","1,828268",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600337,2014,"1,563","28,2",0,"8,63",F52,F,"6,523334","1,386294","1,098612",0,"8,771525","0,2867068","2,995732","0,0144336","-0,0092135","0,08404","2,56655",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600337,2015,"2,62","30,03",0,"7,5",F52,F,"7,51","1,386294","1,098612",0,"8,813736","0,3661005","3,044523","0,0534489","0,0575012","0,101806","3,882262",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600337,2016,"2,48","63,16",11,"5,95",F52,F,"15,40333","1,386294","1,098612",0,"8,85495","0,3768784","3,091043","0,2125677","0,1142718","0,105696","3,454728",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600337,2017,"2,48","25,98",0,"6,84",F52,F,"6,38","1,609438","1,386294",0,"8,894944","0,2878019","3,135494","0,2056551","0,0988546","0,08981","2,6197",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600337,2018,"2,38","28,33",0,"7,23",F52,F,"7,033333","1,791759","1,609438",0,"9,019422","0,4498377","3,178054","0,2587932","-0,0142151","0,091324","2,272058",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600338,2017,,"20,91",0,"3,51",B09,B,"5,8","1,098612","0,6931472",0,"7,60589","0,473311","2,995732","0,6702341","0,2153465","0,345112","16,02194",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600338,2018,,"27,64",0,"3,82",B09,B,"7,94","1,386294","1,098612",0,"7,594381","0,5465621","3,044523","-0,1703679","0,1374504","0,345112","7,046315",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,2010,,"13,25",0,5,C28,C2,"2,75","0,6931472","0,6931472",0,"7,396949","0,8144951","2,484907","0,3560295","-0,0010327","0,01007","9,924809",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,2011,,"0,08",0,"-2,14",C28,C2,"0,74","0,6931472","0,6931472",0,"7,429521","0,7897916","2,564949","0,6146651","-0,0213833","-0,152817","6,85228",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,2012,"2,64","9,06",0,"1,35",C28,C2,"2,57","1,098612","1,098612",0,"7,32449","0,7690558","2,639057","0,4179137","0,0291699","0,020216","5,77228",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,2013,3,"3,92",0,"-3,22",C28,C2,"2,38","1,098612","1,098612",0,"7,321188","0,7679926","2,70805","-0,0822573","0,0448049","0,020421","5,735844",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
